Titre,URL,Note,Pseudo,Avis
,https://www.jeuxvideo.com/jeux/pc/jeu-859871/avis/note/?p=22,8/20,Joshua3434,"Comment jeux video peux faire un test sur ce jeux avec la note de 17/20, je trouve que vous avez un gros probleme d'impartialité. ce jeux est brouillon, mal fait, compliqué, d'un ancien temps et très vite lassant. le probleme de ce genre de note c'est que cela décrébilise vos autres tests et que perso desormais je me baserai uniquement sur les avis des joueurs et plus sur le votre !"
,https://www.jeuxvideo.com/jeux/pc/jeu-859871/avis/note/?p=22,7/20,Reconkekette2,"Passez votre chemin !Ce jeu essaye de tout faire à la fois et finalement rien de ce qu'il propose n'est réussi. Passé le plaisir de la découverte (les 3 ou 4 premières heures) le jeu est d'un ennui mortel.- Les combats sont mauvais, on est sur du fps très classiques avec un système de niveau qui fait que les ennemis sont des sacs à pvs totalement inintéressants. Sans parler de l'IA complètement au fraise. Halo en 2001 faisait bien mieux. Ici les combats sont ""fonctionnels"" mais c'est tout.- L'exploration est naze à cause de plusieurs aspects. Il y a 1000 planètes, mais comme elles sont générées procéduralement, les planètes sont copiées collées. Oui oui, elles ne sont pas seulement similaires, elles sont identiques. Sur des planètes situées à des centaines d'années lumières l'une de l'autre on retombe sur le même laboratoire à l'identique, situé exactement au même endroit, avec les mêmes pirates de l'espace positionnés de la même façon. Qui plus est les planètes ne sont pas complètement visitables évidemment, on ne peut visiter qu'un périmètre délimité sur chacune d'entre elles. Ce qui fait qu'en réalité on a 1000 zones de tailles moyennes, pas 1000 planètes.  Honnêtement, quitte à faire ça ils auraient pu pousser le nombre de planètes à 1 million que ça n'aurait rien changé. - Impossible de se balader dans l'espace. Oui c'est possible d'avoir son vaisseau et de faire quelques combats dans l'espace. Mais sinon quand vous êtes dans l'espace vous êtes dans une sorte de cube invisible entre 2 planètes, et impossible de sortir de ce fameux cube. Si vous voulez aller d'une planète à l'autre c'est uniquement en passant par le menu. - L'aspect rpg se contente du strict minimum. Quelques choix de dialogues qui ont peu d'impacts, quelques niveaux à gagner et compétences à acquérir. Des quêtes secondaires nombreuses mais peu intéressantes. C'est pas mauvais, mais c'est du vu et revu, et ça a déjà été mieux fait ailleurs, y compris par Bethesda.- Des tas de fonctionnalités totalement dispensables, comme la personnalisation de vaisseau ou la construction de base. Ce qui est dommage puisque ce sont 2 fonctionnalités plutôt réussies. Dommage qu'il faille des compétences chiantes à obtenir pour pouvoir faire ça, et qu'en plus ça n'ai pas réellement d'intérêt pour t'aider dans ta ""conquête"" de l'espace.- Evidemment l'aspect technique à la ramasse même si c'est pas ce qui me dérange le plus. Les regards bizarres des pnj, les animations faciales ratées, les visuels tout juste corrects, quelques bugs (rien de dérangeant pour moi).Starfield est très bon jeu d'un point de vue marketing. Des vaisseaux, 1000 planètes, des pirates de l'espace, des choix de dialogues, de l'exploration, des compétences à acquérir, waouh le jeu propose tout. Sauf que si vous voulez une bonne exploration spatiale, No Man's Sky fait mieux. Si vous voulez un bon monde ouvert, des tas de jeux font mieux (alors que j'aime pas les mondes ouverts). Si vous voulez du bon rpg Baldur's Gate 3 fait mieux, ou même Fallout New Vegas pour un exemple de ""light"" rpg. Si vous voulez un bon shooter, vous trouverez mieux partout ailleurs.A vouloir trop proposer, Starfield ne propose plus rien de bien. Votre temps sera bien mieux utilisé ailleurs que sur ce jeu."
,https://www.jeuxvideo.com/jeux/pc/jeu-859871/avis/note/?p=22,7/20,-[Balthazar]-,"Je mets 7 malgré tout pour la musique, quelques intérieurs assez joli, la présence d'une VF qui peut renforcer l'immersion pour certains (j'en fais partie) et une ou deux quêtes qui s'en sortent mieux.Mais il y a beaucoup trop de problèmes pour mériter la moyenne :- Gunfight d'une mollesse qui manque d'intérêt au point que s'imaginer faire ça pendant 100 heures m'a été insupportable. J'ai rarement vu aussi insipide.- Compétence dans l'arborescence mal géré. Je n'aime pas ce système de déblocage. Et beaucoup à base de +20 % chaque niveau, ce qui ne change rien à l'expérience jouée.- Pas un Open World. Ce sont des zones, très vides pour la plupart, caffis de bugs en tout genre (chute sans fin, têtes qui se retournent, pnj gros yeux) On rit parfois, on pleure surtout.- Extérieurs soit acceptables mais vides soit remplis mais immondes, notamment car le moche se retrouve couplé au beau, ce qui ironiquement niveau texture... se voit encore plus.- FPS inacceptable en ville. (Et bg3 avait le même problème à l'acte 3, c'est tout aussi problématique)- On tue des pirates tout le jeu. Parfois ce sont des sparthates, mais bref des humanoïdes osef. Mass effect 3 qui a 13 ans explose Starfield avec son système de jeu armure/bouclier/barrière/santé qui était un minimum tactique.- Chaque morceau de gameplay est anecdotique. Le combat spatial est meh, le combat est meh, le crochetage est meh (casse trop le rythme sur les rangs elevés) Reste à la limite l'exploration et le crafting. Mais jouer à ce truc autant de temps me paraît impossible.- Synchro labiale VF aux fraises.- Quand vous sortez de BG3 (qui n'est pourtant pas une vitrine techno à ma connaissance), les animations faciales font pitié.Et j'en passe et des meilleures. Bref, j'aime le jeu vidéo, j'adore la sf. Ce jeu est une honte sur quasiment tous les domaines. Surnoté par le système métacritic et sa mascarade de gens pensant que la moyenne est non pas à 10/20 mais... 15/20. La boucle de gameplay priorise le quantitatif sur la qualitatif. On se fait vraiment iech dans ce jeu. Ceux qui aiment sont ceux qui se font déborder de contenu et ne pense plus, en attendent finalement assez peu. Crash total pour le jeu de la décénie, qu'on oubliera à mon avis très vite vu qu'il a 10 ans de retard sur les 3/4 de ce qu'il propose, contrairement à Skyrim."
,https://www.jeuxvideo.com/jeux/pc/jeu-859871/avis/note/?p=22,7/20,carmike,par ou commencé.... dire que je suis dessus du jeu n'est pas peu dire tant je me sens floué davoir acheté ce jeu. Jai était menti par Todd comme jamais car lexploration du jeu n'en ai rien du tout bien au contraire. Donc grosse dessesption sur ce pts la. Ensuite graphique ca ne tient pas la jambe a un canard non plus franchemant abuser pour un jeu de 2023. Que dire de plus a part que bof
,https://www.jeuxvideo.com/jeux/pc/jeu-859871/avis/note/?p=22,7/20,the_bhaal20,"Starfield est un échec absolu.Tant de promesses faites et tant de choses non tenues et profondément bâclées.Je n'apprécie pas ceux qui mettent 0 ou 20, car une note doit être le reflet d'une réflexion mûrement posée et non un état d'âme à l'emporte-pièce (le radicalisme n'y a donc pas sa place).Mais il faut le dire : Starfield est un très mauvais jeu !Grand fan d'Oblivion et accessoirement de Skyrim, rien de ces 2 pépites ne se retrouve dans Starfield et surtout pas le plaisir de jouer, de découvrir le monde et de se sentir être le héros de l'histoire. Non, Starifled est résolument vide, sans vie, sans âme... rien ne transperce, aucune sensation ni au tir ni à l'exploration ni à la conduite du vaisseau ni dans le lien avec les différents personnages. Il n'y a rien, à l'exception d'une seule choses : l'ennui ; ou peut-être deux, si l'on ajoute ""la frustration"" liée à la répétition stérile. Et sur ce dernier point, nous n'oserons pas évoquer l'insupportable crochetage, plus chiant que jamais (et dont personne ne parle) qui est rigoureusement insupportable et nous fait perdre un temps incroyable... pour rien ! Idem pour l'inventaire ultra réduit en place, qui nous pousse ensuite tout le temps à nous traîner sur de grandes longueurs vides...L'arbre des compétences paraît assez inutile en plus d'être assez difficile à accomplir. Pénible.Graphiquement c'est la même chose, rien ne perce. Aucune révolution ni même tentative de coup d'éclat. Les graphismes sont datés, minimalistes et sans vie. ça serait très bien passé il y a 10-15 ans, mais pas aujourd'hui. Clairement pas. Et je n'ai pas à me plaindre avec ma RTX4080 qui me permet d'avoir tout à fond sans la moindre saccade ou le moindre ralentissement. Le manque de vie de l'environnement est consternant et mettre des gens qui marche et donne une ligne de dialogue n'est pas suffisant pour cela.Bref, pour résumer Starfield :- Fait beaucoup de choses, mais tout très mal.- Suscite que de l'ennui (et de la frustration) et aucune stimulation vis-à vis d'une histoire fade- Nous prend pour des c**s (avec des quêtes fedex de bas niveau et un processus de réalisation sans intérêt et répétitif à souhait).- La vie, la Vie, LA VIE... ! Où est-elle ? Mais bon dieu, donnez nous un monde vivant et stimulant, pas amorphe et désolant !A refaire, je l'aurai pris un mois avec le gamepass et finito !Un échec total et complet. Messieurs les développeurs je ne vous félicite vraiment pas !"
,https://www.jeuxvideo.com/jeux/pc/jeu-859871/avis/note/?p=22,7/20,vinc-01,"Starfield ou le déclin de bethesda et Xbox?Starfield c'est L'EXCLU de la série X au final, LE jeu que l'on attendais depuis des années, après un Halo très décevant c'était lui qui devait lancé l'age d'or de la série X avec Bethesda. Et tout cela est bien décevant, le studio est resté bloqué il y a 12 ans, sur série X le jeu est beau mais rien de next gen, entre les bugs, les ralentissement, les textures JPEG malheureusement on est loin d'un jeu digne de la console la plus puissante de la gen.sur PC le jeu est beaucoup plus beau, mais les bug reste nombreux et les commandes au clavier sont truffé de conflit car le jeu ne gère pas de lui même le AZERTY....Starfield c'est un jeu qui aurait du être un GOTY mais ils ont voulu faire de tout sans le faire bien, on a une exploration spatial baclé entrecoupé de plein de chargement, une exploration planétaire vide où on passe plus de temps à marcher pour rien et les quêtes secondaire sont encore plus fedex que death stranding.l'histoire principal reste prenante et de bonne facture.  le contenu du jeu est certes énormes mais rien n'est poussé aser loin, rien n'est bien optimisé, je ne parle pas de la synchro labial en VF et des animations visages copier/coller à Skyrim. Les zones sont vide, les PNJ bancale, l'eau est immonde pour un jeu 2023. Je ne sais pas comment Microsoft a pus laisser sortir un jeu en l'état.  Vous arriver dans une zone, chargement, on entre dans un bâtiment chargement, on entre dans le vaisseau chargement,... etc. Les menus sont également simpliste et mal optimisé, fade. Ce jeu était une de mes plus grosses attente et j'en suis extrêmement déçu, actuellement a + 20h de jeu, plus j'avance et plus je m'aperçois qu'on a affaire à un jeu baclé et mal finic'est vraiment dommage. L histoire reste sympa et les possibilités de gamplay sont énorme je lui met donc 7/20 car malgré les qualités tout les défauts en font un mauvais jeu en l'état."
,https://www.jeuxvideo.com/jeux/pc/jeu-859871/avis/note/?p=22,7/20,Azakh01,"Le jeu ne répond pas aux attentes, loin de la même.Les voyages spatiaux inutiles, pour se déplacer c'est a base de voyage rapide, l'exploration n'a aucun intérêt.Les gunfights sont nuls, l'IA est vraiment limite, la quête principale est pas mal.J'ai attendu le 6 pour y jouer sur le Gamepass et j'aurais été frustré d'avoir lâché 100€ la dedans.C'est une déception mais avec Xbox ça devient une habitude."
,https://www.jeuxvideo.com/jeux/pc/jeu-859871/avis/note/?p=22,7/20,Volred01,"Starfiel, le jeu que veux tout faire et qui fais rien de bien. Bethesda est bloqué dans le passé ce qui fais craindre le pire pour l'avenir de TES."
,https://www.jeuxvideo.com/jeux/pc/jeu-859871/avis/note/?p=22,7/20,--Rambo--,"Même si y'a pas tout à jeter Starfield est globalement mauvais, l'interface est mal foutue, les fast-travels constants coupent toute immersion, malgré le nombre de planètes c'est souvent le même schéma avec ces foutus labos ou mines abandonnées peuplés de spatiards, l'exploration a finalement peu d’intérêt. Il auraient mieux fait de faire 10 ou 20 fois moins de planètes mais plus travaillées. Mais le pire de tout c'est que sur 70h de jeu je n'ai jamais vraiment ressenti d'enjeu, l'histoire est plutôt banale, les PNJ sont moches et on ne s'attache pas à eux, y'a pas vraiment de mise en scène ou de moment épique. En fait passé la découverte on s'ennuie fermement. C'est un jeu très décevant surtout par rapport à ce qui était promis !"
,https://www.jeuxvideo.com/jeux/pc/jeu-859871/avis/note/?p=22,7/20,Ezeck91,"Hardcore gamer pc, plus de 100 h sur starfield.Jeux decevant avec une campagne marketing scandaleuse et mensongère. Ma conclusion: félicitations bethesda, vous avez reussit a faire un nouveau jeux qui fais ancien jeux mal vieilli (je parle des mécaniques et du gameplay, graphiquement il est beau)+: le soucis du détail des objets, quelques décort sympa, la construction d'avant poste et de vaisseaux est intéressante (bien que superficiel)-: mécanique et moteur du jeux qui donne l'impression de faire un skyrim modder ou d'une extention de fallout, on est loin du GOTY, ces même mécaniques ont franchement mal vieilli. L'exploration est répétitives et ennuyante (il faut juste spamer votre scan en gros). Les combats pas ouf. Les pnj sont honteux et ramène à l'époque de skyrim (voir avant je dirais en faite), leurs gestuel, leurs comportements est robotique, les dialogues ne volent pas haut a tel point que cette combinaison, en ville, tue totalement l'immersion. Les compagnons sont handicapant (finalement on ne s'en sert que comme des mules) et leurs interactions sont quasi inutile et chiante. Des bugs toujours présent et connu/reconnu depuis skyrim. Les combats spatiaux sont chiant, redondant (même mécanique, tirs a l'avant, on veut du spatial avec des canons de bordée, pas des combats d'avions). Le lore, dsl mais même si il parait complexe et remplit, sa ne vole vraiment pas haut, les comportements/etats/mécanique des pnj influençant grandement mon opinion sur la question. Pour ce qui est du cotés rp, tjr un bordel monstre dans les inventaires, des cartes de l'univers mais pas des villes que tu visite (de toute façon tu va passer le plus clair de ton temps a user des raccourcis), le pilotage spatial est d'ailleur inutile et ne sert qu'a faire jolie, le reste ne sera que des raccourcis et écran de chargements.En somme: un jeux nouveau qui fait bien vieux.En conclusion, je met cette note car ce jeux ne vaut pas plus de 20 euros, je me sent arnaquer par la campagne marketing qui est mensongère et mériterais même d'être attaquer en justice pour un jeux qui au final est moyen, mais, decevant par rapport a ce que bethesda est capable de faire et reste superficiel sur beaucoups d'aspect..."
,https://www.jeuxvideo.com/jeux/pc/jeu-859871/avis/note/?p=22,6/20,Nahuryl463,"J'ai détesté. Tout sonne faux. Particulièrement le fait que les planètes n'ont aucune surface et qu'hormis leur dresscode, ce ne sont que des liens JPEG sur lesquels on clique pour générer une map procéduraleet totalement random.Pour le reste, en terme de sensations de combat, le jeu est resté bloqué a Morrowind, c'est fade, mal animé.... Bref je ne vais pas perdre d'avantage de temps avec ce titre en le commentant ici, mais simplement participer à avertir les gens que c'est un mauvais jeu, qui a abusé d'un marketing trompeur."
,https://www.jeuxvideo.com/jeux/pc/jeu-859871/avis/note/?p=22,6/20,Shol32,"Space Skyrim sans la beauté de voyagerLes expressions faciales datent d'il y a 10 ans, aucun sentiment d'etre face à des vrais humains.Le shooting est ennuyeux avec effet bullet spongeJ'aurais mis 12/ 20 si l'échelle JVC était de 0 à 20 mais elle est en réalité de 10 à 20"
,https://www.jeuxvideo.com/jeux/pc/jeu-859871/avis/note/?p=22,6/20,soltcast,-L'opti-La synchro labial-Les instances et temps de chargement.Beaucoup de problèmes pour un jeu qui a mis tant de promesses en avant lors de ses présentations et trailers …Promesses non tenu = mauvaises note
,https://www.jeuxvideo.com/jeux/pc/jeu-859871/avis/note/?p=22,6/20,OneGameOneDay,"No Fallout 4 Sky, Spacers Choice EditionJe suis vraiment déçu, j'attendais ce jeu depuis longtemps et là c'est la douche froide.Je m'explique :J'attendais un jeu innovant. D'ailleurs, c'est ce que Bethesda nous vendait comme argument. Ils nous ont aussi vendu le jeu en nous disant ""Les planètes seront explorables dans leur intégralité"". Mais il n'en est rien, on est sur du Fallout 4, dans l'espace, avec une génération procédurale semblable à celle de No Man's Sky, ET LE GROS POINT NOIR (pour moi en tout cas) : on ne peut pas atterrir librement sur une planète, ni faire du vol atmosphérique, ou se déplacer en véhicule à la surface d'une planète. CE QUI VEUT DIRE QUE L'EXPLORATION (qu'ils nous ont vendu !) N'EXISTE QU'AU TRAVERS DE TEMPS DE CHARGEMENTS !!Le jeu est totalement vide (enfin non, il est rempli de ""pirates de l'espace"" partout en dehors des villes), et si vous avez déjà joué à Fallout 4 vous comprendrez que le jeu est exactement une copie conforme, mais dans l'espace avec de la génération procédurale (et en moins bien).....L'histoire, est quand à elle baclée au possible, vous vous retrouvez propulsé dans l'aventure par un claquement de doigts (et ça se dit ""RPG""), je ne vais pas spoiler mais c'est vraiment grotesque comme intro. Et en dehors de l'intro, la plupart des PNJ que vous croiserez auront pour vous une petite quête secondaire pour aller négocier avec un tel, ou chercher un objet, ... bref du Fallout 4 (procédural) et aucune surprise.La génération procédurale ne sert visiblement qu'à alléger le poids du jeu, puisqu'elle ne fait que générer des bases de pirates, des quêtes bidons et on se lasse très vite de retrouver les mêmes ennemis / quêtes / décors (bien que la couleur des planètes change), c'est beaucoup trop redondant.L'immersion est gâchée par une synchro labiale (mouvements de la bouche des PNJ quand ils parlent) totalement à l'ouest, les temps de chargements que ce soit pour sortir ou entrer dans le vaisseau, atterrir sur - ou quitter une planète, ou encore voyager vers une autre planète, puisqu'il n'est pas possible de faire un trajet en vaisseau entre de corps stellaires à la façon de StarCitizen ou No Man's Sky, c'est à dire avec un système d'hyper-vitesse qui permet de profiter du vaisseau dans l'espace. (Et je ne parle pas des bugs, qui seront sans doute corrigés, je l'espère.) D'autre part, lorsque vous êtes en vue FPS, vous êtes une caméra volante (pas de jambes). Et votre personnage ne possède pas d'ombre.Le vaisseau n'est en fait utile que pour les affrontements dans l'espace (totalements vides de sensations), et n'est qu'un moyen de justifier le terme ""jeu spatial"". C'est honteux de sortir un jeu aussi vide en nous le vendant comme une révolution, autant jouer à The Outer Worlds, qui lui fonctionne avec de très beaux graphismes et en 60 FPS stable sur Series X.Tout n'est pas à jeter car j'ai vraiment aimé les Fallout, et on retrouve le même gameplay (pas la même interface, heureusement), mais le jeu donne trop la sensation de déjà vu.Je m'arrête là car ça devient trop long. Si vous cherchez un test objectif (c'est à dire qui ne lèche pas les fesses de Bethesda en disant ""wow ce jeu est trop bien"" comme 95% des tests disponibles), allez voir la chaîne de ExServ sur Youtube.Il n'y a qu'à voir les personnes ayants fait un test objectif sur le très controversé RedFall, et qui n'ont pas eu droit à leurs accès pour effectuer la review de ce fameux Starfield. Bethesda, vous avez commis une énorme erreur en signant chez Microsoft.Je mets 6 parce que je trouve débile d'attribuer un chiffre en terme de note. Sinon on serait beaucoup plus proche du 0 absolu."
Starfield,https://www.jeuxvideo.com/jeux/pc/jeu-859871/avis/note/?p=23,6/20,tristangdf,"Douche froide, sur le papier starfield était génial, voir incroyable.En jeu ce n’est pas du tout la même chose.Tout doit passer par les menus (qui sont terribles)L’exploration se resemble, et on sent que c’est procédural.Un jeu très bon mais daté de plus de 10 ans.Graphiquement c’est parfois très très beau, et parfois moche.Les gun fights sont pas terrible mais ça fait le travail.Le vaisseau quand à lui ne sert quasiment à rien vu qu’on se téléporte tout le temps et qu’on est obligé de passer par les menus à chaque fois.Bref un jeu au potentiel gâché qui me laisse un goût d’amer car ça aurait pu être un grand jeu."
,https://www.jeuxvideo.com/jeux/pc/jeu-859871/avis/note/?p=23,6/20,TheGreatpocho14,"Donc au bout de 20h j'aperçois que starfield est un fallout dans l'espace .... OK DONC ça veut dire que starfield est un putain de DLC+ de fallout new vegas celui qui se passe dans le cratère de la Lune, plus aucun effort dans l'industrie du jeux vidéos et c'est bien triste..."
,https://www.jeuxvideo.com/jeux/pc/jeu-859871/avis/note/?p=23,6/20,FredericHunter,"(jeu fini)Soit disant, l'histoire est tellement riche qu'elle ne commence vraiment qu' à partir de +100h de jeu... Je viens de le claquer en 20h. C'est nullissime de bout en bout, fond et forme. Un jeu de Xbox 360. Scénario médiocre. Le budget de développement a dû passer dans le marketing et les *partenariats* avec les médias. Je ne vois pas d'autre explication à l'engouement des sites et influenceurs sur ce produit. Le jeu est nul. Graphiquement, sur Serie X, c'est à peine du niveau de Fallout 4. Le jeu a 15 ans de retard. L'histoire ne tient pas. Les dialogues sont creux. Les personnages n'ont aucun charisme. Rien ne fait futuriste à part les vaisseaux, qui n'ont rien d'originaux. Les armes sont celles de Fallout. Des fusils qui tirent des balles, des grenades qui font 'boum' et des lasers qui tirent des traits. On se déplace tout le temps... à pieds (!). On court longuement d'un point A à un point B pour un dialogue minable de 5 phrases face à une tête de cire aux yeux de poule dans un paysage vide. Ce jeu est une catastrophe vidéo ludique... et un chef d'œuvre de marketing. Je suis content de ne pas l'avoir acheté (Game pass).Et dans tout cet 'univers' infini, pour masquer leur absence absolue de créativité, pour concevoir une race extraterrestre 'inconnue du monde connu', ils ont juste pris un humain à qui ils ont mis un casque intégral avec une visière opaque (😭). Bref. Rien. Comme tout le reste. Aucun boss. Aucun défi. Aucune originalité. On court de À à B et on papote. La construction de 'son' vaisseau ? Aucun intérêt. Extérieurement, tu peux avoir un vaisseau de la taille d'un terrain de foot, à l'intérieur, ça restera une chambre de bonne, avec une échelle. J'oubliais, les innombrables (!) petites vidéos Inutiles... Tu t'assoies au cockpit : animation. Tu lances le vaisseau : animation. Le vaisseau décolle : animation. Le vaisseau atterrit : animation. En retirant toutes les animations, la durée de jeu doit être divisee par deux. C'est -pour moi- l'arnaque de l'année. Une nouvelle honte pour Bethesda. Je mets 6/20 pour quelques paysages un peu moins vides, et les bugs (chez moi) finalement assez rares. Mais tes compagnons qui t'empêchent de passer dans un couloir, ou se place devant toi... Ca rend fou. Je viens de finir le jeu avec un succès à 2,7%. Alors soit le jeu dispose de plusieurs fins, et par un hasard incroyable, je suis tombé sur la fin la plus rare, soit les joueurs n'ont pas été jusqu'au bout (malgré la durée)."
,https://www.jeuxvideo.com/jeux/pc/jeu-859871/avis/note/?p=23,6/20,domdom2pornic,"Pouah, ça pique, ça gratte, ça chlingue, c'est neurasthénique au possible...Je déteste.  Au vu des premières images, j'ai cru a une blague. Genre la chanson qui commence en LowFi gradingue avant de t'en mettre plein les oreilles... Et bien là non, sérieux, après 2 longues heures de...jeu...enfin, d'ennuis plutôt... C'est toujours sombre, mou, vide...écœurant.Logitech le donne si tu leur achète une souris...bientôt en cadeau pour l'achat d'un câble usb sur Ali...Un grosse code en chanvre offerte avec la version Premium..."
,https://www.jeuxvideo.com/jeux/pc/jeu-859871/avis/note/?p=23,6/20,Aoris,"Technique complètement dépassée.Graphismes dépassés, filtres de couleur dégueux.Écrans de chargement omniprésents pour rien (souvent pour charger des maps grandes comme des toilettes).Animations des PNJ catastrophiques.Bugs de partout (la plupart seront probablement résolus après quelques années de patch mais en l'état actuel, c'est ultra buggé).Décors pauvres à pleurer, bien plus pauvres qu'un Fallout 4 ou qu'un Skyrim et artistiquement plus pauvres qu'un Oblivion.Même en mettant tout ça de côté, ça reste un jeu Bethesda mais de loin le plus mauvais.D'abord, Starfield n'est PAS un open world, c'est juste un millier de maps déconnectées les unes des autres, auxquelles on accède via l'écran de carte du monde et des écrans de chargements, avec, entre deux maps, un passage par une map ""espace"" constituée d'un jpeg de planète qui ne sert absolument à rien, 99,99% de jeu pouvant se faire en se téléportant du sol d'une planète au sol d'une autre planète sans passer par la case planète>vaisseau>espace>vaisseau>planète.Sur ces 1000 planètes, seules 100 possèdent une forme de vie, les 900 autres sont vides. Et sur ces planètes qui possèdent une forme de vie, seules 5 contiennent une ville, les 95 autres ne sont que des terrains générés procéduralement avec quelques bestioles sans intérêt et éventuellement, un ou deux avant poste.On a pas du tout l'immersion d'un Skyrim, Fallout ou Oblivion, cette possibilité de voir au loin la ville d'où on vient, celle où on a débuté le jeu, de repérer au loin la fameuse montagne dont la quête qu'on est en train de faire nous parle et de s'y rendre en faisant pleins de rencontres intéressantes, de combats, etc. sur le chemin.L'univers de Starfield est aussi l'un des plus inintéressant que j'ai vu dans un jeu. Pas de races, pas extraterrestres, les personnages sont vides, personne n'est drôle ou intéressant. La quête annexe la plus lambda d'un Skyrim est plus accrocheuse que n'importe quelle quête principale de ce jeu.Bref un ratage complet pour moi et une énorme régression pour un jeu Bethesda"
,https://www.jeuxvideo.com/jeux/pc/jeu-859871/avis/note/?p=23,5/20,Nezumi-,"VERS LE PASSÉ MAIS PAS AU DELÀL'un des jeux les plus attendus de 2023, Starfield était attendu comme un renouveau de Bethesda après le désastreux Fallout 76 et le médiocre Fallout 4.Exploration spatiale, aventure épique, RPG aux choix multiples tout allait dans ce sens et puis 200 millions de budget avec 7 ans de développement ça ne pouvait être que bon. Et finalement rien de tout ça. Un jeu médiocre à se demander où sont passés les 200 millions ? C'est simple l'exploration spatiale est INEXISTANTE. Ne vous attendez pas à passer des heures dans l'espace à explorer de planète en planète. Non on passe notre temps dans des chargement à se téléporter de planète vide en planète vide. L'exploration terrestre qui se résume à des zones vides avec un laboratoire abandonné déjà vu 50 fois avant dans les autres planètes avec les mêmes pirates de l'espace. D'ailleurs le bestiaire est très faible surtout pour un jeu avec soi disant 1000 planètes Certains me diront on ne joue pas à Starfield pour son exploration ( quand bien même tout le marketing s'orientait dessus) Alors on joue pour quoi ?Le côté RPG est dans la continuité du médiocre Fallout 4. Très peu de choix de dialogue, impossible de jouer un vrai méchant. Tout le long vous serez le bon samaritain prêt à aider le premier inconnu venu. L'écriture et la narration fait vraiment tâche quand on sort du génial Baldur's Gate 3 qui lui propose de vrais choix, de jouer de la façon qu'on veut. Techniquement le jeu est laid, il y'a aucun pnj charismatique qui donne envie de s'impliquer dans cette histoire déjà vu des centaines de fois dans les oeuvres de fiction. Il y'a aucune originalité ni vision artistique. Je parlais des temps de chargement à outrance mais il y'a toujours des conneries qui n'ont toujours pas été changé depuis leur dernier jeux comme l'impossibilité de se TP pendant un saut. C'est très simple il y'a eu aucune amélioration depuis SkyrimSans parlé des bugs à outrance, l'IA aux fraises et de l'optimisation HORRIBLE. Le jeu tourne très mal sur PC alors que c'est ultra laid Je déconseille fortement l'achat de ce jeu du moins dans l'état actuel des choses. Peut être dans 2 ans quand des mods intéressant sortiront Bethesda doit sérieusement se remettre en question. L'annonce de TES 6 qui aura le même moteur que Starfield me fait douter du contraire et me fait craindre le pire"
,https://www.jeuxvideo.com/jeux/pc/jeu-859871/avis/note/?p=23,5/20,Aulendil2,"Todd a arnaqué tout le monde il avait promis la liberté, finalement on se retrouve avec des tuiles, les planètes dans l'espace qui sont juste des JPEG, impossible d'atterrir là ou on souhaite, les bugs, les graphismes du truc on est sur NextGen."
,https://www.jeuxvideo.com/jeux/pc/jeu-859871/avis/note/?p=23,5/20,BarlogQuiCogne,"17sur20 c'est généreux,Fallait lui mettre 14 comme IGN et GameSpot.Gameplay catastrophiqueDouble catastrophiqueGraphisme catastrophiquePersonnage catastrophiqueHistoire catastrophiqueExploration catastrophiqueCombat catastrophiquePlanète en JPEGTu peux aller sûr la lune et te balader sans casque les cheveux à l air sans mourir.C'est l étron de la gen ce jeu."
,https://www.jeuxvideo.com/jeux/pc/jeu-859871/avis/note/?p=23,5/20,SirojLeVrai,"Bethesda fait du Bethesda....de 2012. Comme beaucoup, j'en attendais beaucoup de Starfield moi qui aime tant les jeux dans l'espace (Prey, Citizen et bien d'autres...) en voyant Bethesda à la tête du jeu, je m'imaginais déjà une aventure EPIC à travers l'espace, à gérer mon vaisseaux, mes compagnions, découvrir tout un tas d'easter egg sur les planetes visitées...Et bien non.Pour résumer, l'exploration spéciale se résume à un point & click. Vous cliquez sur une planète, une cinématique se lance et vous atterrissez dessus. Pareil pour le décollage, vous cliquez sur ""décoller"", votre vaisseau va dans l'espace...Il n y a aucun gestion ""spaciale"", cocasse pour un jeu dans l'espace. Concernant les PNJ, ce sont ceux de Bethesda, les même depuis 10 ans. Ils sont vides, non expressif, on a l'impréssion de parler à des mannequins en plastique qui nous regardent avec des yeux tout ronds. L'exploration des planêtes se résument à  Une base  des ennemies dans la base  pan pan  loot  partir. Bref, un véritable décéption et un jeu qui ne rentrera pas dans l'histoire comme à pu le faire Skyrim..."
,https://www.jeuxvideo.com/jeux/pc/jeu-859871/avis/note/?p=23,5/20,Oskar[26],"Honteux. Trop de contraintes techniques, trop de temps de chargement, trop de menus, aucune immersion. Aucun plaisir. L'IA est catastrophique. L'histoire et les combats sont médiocres.Ce jeu a 15 ans de retard. C'est impossible de lui donner plus de la moyenne si vous aimez vraiment les jeux vidéos."
,https://www.jeuxvideo.com/jeux/pc/jeu-859871/avis/note/?p=23,5/20,datplayer,"Mais bordel qu'est ce que c'est mou, une gestion de l'inventaire immonde, des chargements toutes les 2 minutes, des quêtes fedex qui nous obligent a faire des voyages rapides et ce taper des écrans de chargement en boucles.Un synchro labial dégueulasse avec une vf plate comme pas permis. Et pour finir le tout, l'espace est une blague, d'une nullité sans nom.j'ai aimer skyrim a l'epoque mais la je dit NON toute les mécaniques ont 10 années de retard."
